 Pg                 0          11
   40   -0.34      3.65       147.3  
   41   -0.47      3.57       147.7  
   42   -0.60      3.49       148.0  
   43   -0.72      3.42       148.2  
   44   -0.81      3.37       148.5  
   45   -0.89      3.34       148.8  
   46   -0.94      3.33 *     149.4  
   47   -0.96      3.34       150.2  
   48   -0.96      3.37       151.2  
   49   -0.92      3.43       152.3  
   50   -0.86      3.50       153.5 *
   51   -0.78      3.60       154.7  
   52   -0.68      3.72       155.8  
   53   -0.57      3.85       156.5  
   54   -0.46      3.98       156.8  
   55   -0.35      4.13       156.5  
   56   -0.26      4.27       155.4  
   57   -0.19      4.40       153.4  
   58   -0.14      4.51       150.6  
   59   -0.13      4.60       146.9  
   60   -0.14      4.65 *     142.6  
   61   -0.19      4.64       138.0  
   62   -0.24      4.58       133.6  
   63   -0.29      4.44       130.3  
   64   -0.30      4.20 *     129.2  
   65   -0.23      3.86       131.7  
  100   -0.23      4.50       120.0  
 ScP                4          64
    5    0.98      3.00        20.0  
   18    0.98      2.44 *     108.8  
   19    1.01      2.46       115.4  
   20    0.99      2.52       126.2  
   21    0.95      2.60       139.4  
   22    0.89      2.69       153.5  
   23    0.85      2.77       167.3  
   24    0.81      2.85       180.0  
   25    0.79      2.92       191.3  
   26    0.78      2.98       200.9  
   27    0.78      3.03       208.7  
   28    0.79      3.07       214.7  
   29    0.81      3.08       219.2  
   30    0.83      3.09 *     222.3  
   31    0.84      3.09       224.2  
   32    0.85      3.07       225.3  
   33    0.86      3.04       225.7  
   34    0.85      3.00       225.6 *
   35    0.83      2.96       225.2  
   36    0.81      2.90       224.6  
   37    0.77      2.85       223.9  
   38    0.72      2.78       223.2  
   39    0.66      2.72       222.4  
   40    0.60      2.65       221.4  
   41    0.53      2.58       220.2  
   42    0.46      2.51       218.7  
   43    0.40      2.44       216.7  
   44    0.34      2.38       214.1  
   45    0.30      2.32       210.7  
   46    0.26      2.26       206.5  
   47    0.23      2.22       201.2  
   48    0.22      2.18       194.9  
   49    0.22      2.16       187.5  
   50    0.23      2.15       179.0  
   51    0.24      2.16 *     169.4  
   52    0.27      2.18       159.0  
   53    0.29      2.23       147.8  
   54    0.32      2.29       136.1  
   55    0.34      2.38       124.3  
   56    0.35      2.48       112.6  
   57    0.35      2.61       101.4  
   58    0.34      2.74        91.2  
   59    0.31      2.89        82.4  
   60    0.28      3.04        75.4  
   61    0.24      3.17        70.4  
   62    0.20      3.29        67.9  
   63    0.19      3.36        67.9  
 SKiKP             49         111
   50   -1.33      7.00         0.1  
   98   -1.33      5.34 *      12.7 *
   99    0.55      5.70        11.5  
  100    1.69      5.46        11.4  
  101    2.25      5.01        11.4  
  102    2.37      4.58        11.5  
  103    2.18      4.34 *      11.9  
  104    1.79      4.31        12.8  
  105    1.29      4.48        14.5  
  106    0.75      4.78        16.8  
  107    0.25      5.13        19.4  
  108   -0.16      5.41        21.8  
  109   -0.45      5.54        23.3  
  110   -0.57      5.49        23.8  
 SKPdf            110         165
  110   -0.57      5.49        23.8  
  111   -0.52      5.25        23.6  
  112   -0.27      4.92        24.5  
  113    0.17      4.68        29.9  
  114    0.56      4.81        58.0  
  115    0.66      4.49        63.6  
  116    0.80      4.16        66.7 *
  117    0.94      3.84        68.1  
  118    1.08      3.53        68.4  
  119    1.19      3.24        68.2  
  120    1.27      2.98        67.7  
  121    1.31      2.75        67.2  
  122    1.30      2.55 *      66.7  
  123    1.24      2.40        66.4  
  124    1.13      2.29        66.3  
  125    0.97      2.23 *      66.3  
  126    0.76      2.21        66.4  
  127    0.52      2.24        66.6  
  128    0.24      2.31        66.8  
  129   -0.07      2.41        66.9  
  130   -0.40      2.54        66.9  
  131   -0.73      2.70        66.9  
  132   -1.06      2.86        66.6  
  133   -1.38      3.04        66.2  
  134   -1.69      3.22        65.6 *
  135   -1.97      3.39        64.9  
  136   -2.21      3.55        64.0  
  137   -2.42      3.70        63.1  
  138   -2.58      3.83        62.1  
  139   -2.68      3.94        61.0  
  140   -2.74      4.02        59.9  
  141   -2.75      4.10        58.8  
  142   -2.70      4.15        57.8  
  143   -2.60      4.20        56.8  
  144   -2.46      4.25        55.8  
  145   -2.27      4.31        54.8  
  146   -2.06      4.39        53.9  
  147   -1.81      4.50        52.8  
  148   -1.55      4.64        51.6  
  149   -1.27      4.84 *      50.2  
  150   -1.00      5.09        48.5 *
  151   -0.74      5.41        46.4  
  152   -0.49      5.79        44.0  
  153   -0.26      6.22        41.1  
  154   -0.06      6.70        37.8  
  155    0.12      7.21        34.1  
  156    0.27      7.70        30.1  
  157    0.41      8.13 *      26.0  
  158    0.55      8.44        22.1  
  159    0.71      8.54        18.8  
  160    0.91      8.34        16.8  
 SKPab            130         143
  131    0.32      2.00       140.0  
  135    0.32      2.04 *     103.1  
  136    0.31      2.24        95.6  
  137    0.33      2.72        83.8  
  138    0.28      3.43        72.6  
  139    0.01      3.88        64.4  
  140   -0.33      3.98        58.9  
  141   -0.09      4.80        53.3  
 SKPbc            130         150
  131    1.95      2.00       250.0  
  141    1.95      2.13       158.4  
  142    1.75      2.06 *     154.1  
  143    1.81      2.13       147.6 *
  144    1.83      2.33       133.5  
  145    1.53      2.45       112.0  
  146    1.24      2.44        92.6  
  147    1.27      2.48        79.6  
  148    0.20      2.68        38.4  
 SKSac             62         145
   63    0.19      3.40       800.0  
   90    0.19      3.58       788.2 *
   91    0.28      3.32       719.4  
   92    0.35      3.29       687.5  
   93    0.42      3.37       674.4  
   94    0.49      3.47       667.3  
   95    0.56      3.54       657.9  
   96    0.64      3.58       641.3  
   97    0.72      3.57       615.2 *
   98    0.81      3.53       579.4  
   99    0.90      3.48       535.2  
  100    0.98      3.43       484.5  
  101    1.06      3.39       430.0  
  102    1.13      3.37       374.4  
  103    1.19      3.38       320.2  
  104    1.24      3.41       269.8  
  105    1.28      3.45       224.9  
  106    1.31      3.50       186.8  
  107    1.32      3.55       156.0 *
  108    1.33      3.58       132.7  
  109    1.32      3.58       116.3  
  110    1.31      3.54 *     105.9  
  111    1.30      3.48       100.2  
  112    1.28      3.37        97.6  
  113    1.26      3.25        96.6  
  114    1.24      3.12        95.7  
  115    1.23      3.01        93.4  
  116    1.21      2.93        89.1  
  117    1.19      2.91 *      82.2  
  118    1.16      2.96        73.2  
  119    1.12      3.09        63.3  
  120    1.04      3.28        54.4 *
  121    0.93      3.48        49.6  
  122    0.75      3.61        53.0  
  123    0.48      3.51        69.7  
  144    0.48      6.30        70.0  
 PP                28         180
   29    2.23      3.00       400.0  
   52    2.23      4.20 *     421.8 *
   53    2.02      4.39       385.7  
   54    1.85      4.55       354.5  
   55    1.71      4.70       328.0  
   56    1.60      4.82       306.2  
   57    1.52      4.92       288.9  
   58    1.45      5.01       275.9  
   59    1.41      5.07       267.0  
   60    1.38      5.13       262.1  
   61    1.36      5.17       261.0 *
   62    1.36      5.19 *     263.3  
   63    1.36      5.21       268.9  
   64    1.37      5.22       277.5  
   65    1.39      5.21       288.9  
   66    1.40      5.20       302.8  
   67    1.42      5.19       319.0  
   68    1.44      5.16       337.1  
   69    1.46      5.13       357.0  
   70    1.48      5.10       378.3  
   71    1.50      5.06       400.9  
   72    1.52      5.02       424.4  
   73    1.53      4.98       448.6  
   74    1.54      4.93       473.4  
   75    1.54      4.88       498.4  
   76    1.55      4.84       523.4  
   77    1.55      4.79       548.3  
   78    1.54      4.74       572.8  
   79    1.53      4.69       596.8  
   80    1.52      4.64       620.1  
   81    1.51      4.59       642.5  
   82    1.49      4.55       663.9  
   83    1.47      4.50       684.1  
   84    1.44      4.46       703.0  
   85    1.41      4.42       720.6  
   86    1.38      4.38       736.6  
   87    1.35      4.34       751.1  
   88    1.32      4.30       764.0  
   89    1.28      4.27       775.1  
   90    1.25      4.24       784.5  
   91    1.21      4.21       792.1  
   92    1.17      4.18       798.0  
   93    1.13      4.16       802.0 *
   94    1.09      4.13       804.3  
   95    1.06      4.11       804.8  
   96    1.02      4.10 *     803.6  
   97    0.98      4.08       800.6  
   98    0.94      4.07       796.0  
   99    0.91      4.06       789.8  
  100    0.87      4.05       782.0  
  101    0.84      4.04       772.8  
  102    0.81      4.03       762.3  
  103    0.77      4.03       750.4  
  104    0.75      4.02       737.3  
  105    0.72      4.02       723.2  
  106    0.69      4.02       708.0  
  107    0.67      4.02       692.0  
  108    0.65      4.03       675.2  
  109    0.63      4.03       657.7  
  110    0.61      4.03       639.7  
  111    0.59      4.04       621.2  
  112    0.58      4.04       602.5  
  113    0.56      4.05       583.5  
  114    0.55      4.06       564.5  
  115    0.54      4.06       545.5  
  116    0.53      4.07       526.6  
  117    0.53      4.08       508.0  
  118    0.52      4.08       489.7  
  119    0.52      4.09       471.9  
  120    0.51      4.10       454.6  
  121    0.51      4.11       437.9  
  122    0.51      4.11       422.0  
  123    0.51      4.12       406.8  
  124    0.51      4.12       392.4  
  125    0.51      4.13       378.9  
  126    0.51      4.13       366.4  
  127    0.51      4.14       354.9  
  128    0.51      4.14       344.3  
  129    0.51      4.14       334.8  
  130    0.51      4.14       326.4  
  131    0.52      4.14       318.9 *
  132    0.52      4.14       312.6  
  133    0.52      4.14       307.2  
  134    0.52      4.14       302.8  
  135    0.52      4.14       299.4  
  136    0.52      4.13       296.9  
  137    0.52      4.13       295.2  
  138    0.52      4.12       294.3  
  139    0.52      4.11       294.1  
  140    0.52      4.11       294.5  
  141    0.52      4.10 *     295.5  
  142    0.52      4.09       296.8  
  143    0.52      4.08       298.5  
  144    0.52      4.07       300.4  
  145    0.52      4.06       302.4  
  146    0.53      4.04       304.3  
  147    0.53      4.03       306.1  
  148    0.53      4.02       307.6  
  149    0.53      4.00       308.8  
  150    0.54      3.99       309.4  
  151    0.54      3.97       309.3  
  152    0.55      3.96       308.5  
  153    0.55      3.94       306.8  
  154    0.56      3.92       304.1  
  155    0.57      3.91       300.3  
  156    0.58      3.89       295.4 *
  157    0.59      3.87       289.2  
  158    0.60      3.85       281.8  
  159    0.61      3.83       273.0  
  160    0.62      3.81       263.0  
  161    0.63      3.79       251.6  
  162    0.64      3.77       238.9  
  163    0.65      3.74       225.0  
  164    0.66      3.72       210.1  
  165    0.67      3.70       194.2  
  166    0.67      3.67       177.4  
  167    0.68      3.64       160.2  
  168    0.67      3.61       142.6  
  169    0.66      3.59 *     125.1  
  170    0.65      3.55       108.0  
  171    0.63      3.52        91.8  
  172    0.59      3.48        76.9  
  173    0.55      3.45        63.9  
  174    0.49      3.41        53.5  
  175    0.42      3.36        46.4  
  176    0.33      3.31        43.3 *
  177    0.22      3.26        45.3  
  178    0.09      3.21        53.3  
  179   -0.07      3.15        68.3  
  180   -0.26      3.08        91.7  
 P'P'df            65         110
   78    0.28      7.27        61.7  
   79    0.12      6.64        61.8  
   80   -0.11      6.67        67.2  
   81   -0.32      6.80        74.1  
   82   -0.44      6.80        79.8  
   83   -0.48      6.61        83.1 *
   84   -0.47      6.30        83.6  
   85   -0.42      5.98        81.6  
   86   -0.37      5.74        77.5  
   87   -0.34      5.66 *      72.1  
   88   -0.33      5.75        66.1  
   89   -0.33      5.99        60.2  
   90   -0.34      6.31        55.0  
   91   -0.34      6.64        50.6 *
   92   -0.33      6.87        47.2  
   93   -0.29      6.92 *      44.7  
   94   -0.24      6.77        42.6  
   95   -0.20      6.40        40.8  
   96   -0.19      5.89        38.6  
   97   -0.24      5.32        35.8  
   98   -0.41      4.86        32.1  
   99   -0.72      4.63 *      27.7  
  100   -1.17      4.72        23.0  
  101   -1.71      5.10        19.3  
  102   -2.21      5.51        18.2  
  103   -2.40      5.34        22.4  
 P'P'bc            48          71
   49   -2.91      4.00        20.0  
   55   -2.91      4.01 *      15.6 *
   56   -1.49      3.42        19.0  
   57   -1.41      3.16        23.1  
   58   -1.42      2.82 *      28.6  
   59   -1.25      2.50        34.0  
   60   -1.02      2.33        37.5 *
   61   -0.86      2.29        38.5  
   62   -0.80      2.23        37.1  
   63   -0.78      2.03        34.6  
   64   -0.70      1.71        32.1  
   65   -0.57      1.47        30.5  
   66   -0.51      1.41 *      29.6  
   67   -0.68      1.01        28.0  
   70   -0.68      1.00        22.0  
 SS                28         180
   29    2.59      5.00       220.0  
   55    2.59      6.03 *     153.8  
   56    1.90      6.44       149.4  
   57    1.38      6.77       145.6  
   58    1.01      7.04       142.6  
   59    0.76      7.25       140.4  
   60    0.62      7.42       139.0  
   61    0.55      7.54       138.5 *
   62    0.55      7.64 *     138.6  
   63    0.60      7.71       139.6  
   64    0.68      7.77       141.2  
   65    0.79      7.81       143.4  
   66    0.91      7.83       146.2  
   67    1.05      7.85       149.4  
   68    1.18      7.86       152.9  
   69    1.31      7.87       156.7  
   70    1.43      7.88       160.7  
   71    1.55      7.88       164.8  
   72    1.65      7.89       168.9  
   73    1.74      7.89       172.8  
   74    1.82      7.90       176.6  
   75    1.88      7.90       180.1  
   76    1.92      7.90       183.2  
   77    1.96      7.91       186.0  
   78    1.98      7.91       188.3  
   79    1.99      7.91       190.0  
   80    1.99      7.91       191.3  
   81    1.98      7.91       191.9  
   82    1.97      7.90       191.9  
   83    1.95      7.90       191.2 *
   84    1.93      7.88 *     190.0  
   85    1.90      7.87       188.0  
   86    1.88      7.85       185.5  
   87    1.85      7.83       182.3  
   88    1.83      7.80       178.5  
   89    1.81      7.76       174.1  
   90    1.79      7.73       169.2  
   91    1.77      7.69       163.8  
   92    1.76      7.64       158.0  
   93    1.76      7.59       151.8  
   94    1.76      7.54       145.2  
   95    1.76      7.48       138.3  
   96    1.77      7.43       131.3  
   97    1.78      7.37       124.1  
   98    1.80      7.31       116.7  
   99    1.82      7.24       109.4  
  100    1.85      7.18       102.1  
  101    1.88      7.12        94.9  
  102    1.91      7.07        87.9  
  103    1.94      7.01        81.1  
  104    1.97      6.96        74.6  
  105    2.00      6.91        68.5  
  106    2.02      6.86        62.7  
  107    2.05      6.83        57.3  
  108    2.07      6.79        52.4  
  109    2.09      6.77        48.0  
  110    2.11      6.75        44.2  
  111    2.12      6.73        40.8  
  112    2.12      6.73 *      38.0  
  113    2.12      6.73        35.8 *
  114    2.12      6.74        34.1  
  115    2.11      6.76        32.9  
  116    2.10      6.78        32.3  
  117    2.08      6.82        32.1  
  118    2.06      6.86        32.4  
  119    2.03      6.90        33.1  
  120    2.01      6.95        34.2  
  121    1.98      7.01        35.6  
  122    1.96      7.07        37.2  
  123    1.93      7.13        39.0  
  124    1.91      7.20        41.0  
  125    1.90      7.26        42.9  
  126    1.89      7.33        44.9  
  127    1.88      7.39        46.8  
  128    1.89      7.45        48.5  
  129    1.91      7.51        50.0  
  130    1.94      7.57        51.2  
  131    1.98      7.61        52.1  
  132    2.04      7.65        52.6 *
  133    2.11      7.69        52.7  
  134    2.20      7.71 *      52.4  
  135    2.29      7.73        51.8  
  136    2.41      7.73        50.7  
  137    2.53      7.73        49.3  
  138    2.65      7.71        47.7  
  139    2.79      7.69        46.0  
  140    2.92      7.67        44.2  
  141    3.04      7.63        42.7  
  142    3.15      7.60        41.6  
  143    3.24      7.57        41.3  
  144    3.29      7.54        42.0 *
  145    3.30      7.52        44.1  
  146    3.25      7.52        48.2  
  147    3.12      7.54        54.7  
  148    2.89      7.59        64.3 *
  149    2.55      7.68        77.6  
  180    2.55      7.10        70.0  
 SPn               64          94
   64    2.30      5.00         0.0  
   77    2.30      5.30 *     106.9  
   78    2.33      5.71       115.6  
   79    2.30      6.21       126.9  
   80    2.19      6.59       137.1  
   81    2.04      6.81 *     148.0  
   82    1.90      6.91       160.7  
   83    1.80      6.90       173.4  
   84    1.74      6.84       183.3  
   85    1.68      6.78       189.1  
   86    1.59      6.78       192.5  
   87    1.46      6.81       195.7  
   88    1.41      6.55       194.8  
 SP                89         135
   94    2.28      6.87       231.1  
   95    1.78      6.62       235.7  
   96    1.65      6.49       234.0 *
   97    1.66      6.43       226.3  
   98    1.67      6.42       213.8  
   99    1.59      6.44       197.9  
  100    1.41      6.45       179.9  
  101    1.13      6.44       161.4  
  102    0.81      6.40       143.6  
  103    0.47      6.33       127.6  
  104    0.17      6.23       114.3  
  105   -0.05      6.10       104.2  
  106   -0.17      5.95        97.4 *
  107   -0.16      5.80        94.0  
  108   -0.01      5.66        93.5  
  109    0.26      5.54        95.6  
  110    0.64      5.46        99.5  
  111    1.10      5.42       104.4  
  112    1.60      5.44 *     109.5  
  113    2.10      5.52       114.1  
  114    2.56      5.65       117.5  
  115    2.94      5.83       119.1 *
  116    3.22      6.05       118.5  
  117    3.37      6.30       115.6  
  118    3.39      6.54       110.5  
  119    3.27      6.77       103.4  
  120    3.03      6.95 *      95.1  
  121    2.71      7.08        86.0  
  122    2.33      7.14        77.1  
  123    1.94      7.12        69.1  
  124    1.58      7.05        62.6  
  125    1.28      6.96        57.9  
  126    1.04      6.91        54.9  
  127    0.84      7.02        52.5  
  128    0.58      7.42        48.5  
 SKKSac            62         180
   64   -0.27      6.17        40.4  
   65   -0.55      5.07        41.7  
   66   -0.75      4.15        42.4  
   67   -0.88      3.40        42.7  
   68   -0.95      2.81 *      42.6  
   69   -0.96      2.35        42.3  
   70   -0.94      2.00        41.8  
   71   -0.87      1.77        41.1  
   72   -0.77      1.63 *      40.4  
   73   -0.65      1.56        39.7  
   74   -0.50      1.56        38.9  
   75   -0.35      1.62        38.2  
   76   -0.18      1.73        37.6  
   77    0.00      1.88 *      37.0  
   78    0.18      2.06        36.6  
   79    0.36      2.27        36.2  
   80    0.53      2.49        36.0  
   81    0.70      2.73        35.8  
   82    0.86      2.97        35.7 *
   83    1.01      3.22        35.8  
   84    1.15      3.46        35.9  
   85    1.28      3.71        36.1  
   86    1.39      3.94        36.4  
   87    1.49      4.17        36.7  
   88    1.58      4.39        37.0  
   89    1.65      4.59        37.4  
   90    1.70      4.78 *      37.8  
   91    1.74      4.95        38.3  
   92    1.77      5.11        38.7  
   93    1.78      5.25        39.1  
   94    1.77      5.38        39.4  
   95    1.76      5.49        39.7  
   96    1.72      5.58        40.0  
   97    1.68      5.66        40.2  
   98    1.63      5.72        40.4  
   99    1.57      5.77 *      40.5  
  100    1.49      5.80        40.5 *
  101    1.41      5.82        40.5  
  102    1.33      5.82        40.3  
  103    1.23      5.82        40.1  
  104    1.13      5.80        39.9  
  105    1.03      5.78        39.5  
  106    0.93      5.74        39.1  
  107    0.82      5.70        38.7  
  108    0.72      5.65        38.2  
  109    0.61      5.60        37.6  
  110    0.51      5.55        37.0  
  111    0.41      5.49        36.4  
  112    0.31      5.42        35.7  
  113    0.22      5.36        35.1  
  114    0.13      5.29        34.4  
  115    0.05      5.23        33.8  
  116   -0.02      5.17        33.2  
  117   -0.09      5.11        32.6  
  118   -0.14      5.05        32.0  
  119   -0.19      4.99        31.6  
  120   -0.24      4.94        31.1  
  121   -0.27      4.89        30.8  
  122   -0.29      4.84        30.6  
  123   -0.30      4.80        30.4  
  124   -0.31      4.77        30.4  
  125   -0.30      4.74        30.5  
  126   -0.29      4.71        30.7 *
  127   -0.27      4.69        31.0  
  128   -0.23      4.67 *      31.4  
  129   -0.19      4.66        32.0  
  130   -0.14      4.66        32.7  
  131   -0.09      4.65        33.6  
  132   -0.02      4.66        34.6  
  133    0.05      4.66        35.7  
  134    0.12      4.67        36.9  
  135    0.20      4.68        38.2  
  136    0.29      4.70        39.7  
  137    0.37      4.72        41.2  
  138    0.46      4.74        42.8  
  139    0.56      4.76        44.5  
  140    0.65      4.78        46.2  
  141    0.74      4.81        48.0  
  142    0.83      4.83        49.7  
  143    0.92      4.85        51.5  
  144    1.00      4.87        53.3  
  145    1.08      4.89        55.0  
  146    1.16      4.91        56.6  
  147    1.23      4.92        58.1  
  148    1.29      4.94        59.5  
  149    1.35      4.95        60.8  
  150    1.40      4.95        61.9  
  151    1.44      4.95        62.8  
  152    1.47      4.95        63.5  
  153    1.49      4.94 *      64.0  
  154    1.51      4.93        64.2  
  155    1.51      4.92        64.1 *
  156    1.50      4.90        63.8  
  157    1.49      4.87        63.1  
  158    1.47      4.84        62.2  
  159    1.44      4.80        60.9  
  160    1.41      4.76        59.3  
  161    1.36      4.72        57.4  
  162    1.32      4.67        55.1  
  163    1.27      4.62        52.7  
  164    1.23      4.56        49.9  
  165    1.18      4.51        46.9  
  166    1.15      4.45        43.8  
  167    1.12      4.39        40.5  
  168    1.10      4.32        37.2  
  169    1.10      4.26        33.8  
  170    1.11      4.20        30.6  
  171    1.16      4.14        27.6  
  172    1.23      4.08        24.8  
  173    1.34      4.02        22.6  
  174    1.49      3.97        21.0  
  175    1.69      3.92        20.1 *
  176    1.95      3.88        20.2  
  177    2.27      3.85        21.5  
  178    2.66      3.82        24.2  
 PKKPab            71         125
   72    2.13      6.00         0.1  
  110    2.13      3.88 *      73.0 *
  111    2.12      3.34        81.4  
  112    2.19      3.33        78.4  
  113    2.22      3.30        79.5  
  114    2.11      3.21        83.2  
  115    1.88      3.14        84.7  
  116    1.62      3.10        83.1  
  117    1.47      3.02        80.9  
  118    1.48      2.87        81.4  
  119    1.60      2.66        85.1  
  120    1.70      2.49        88.5  
  121    1.69      2.40        87.5  
  122    1.82      1.96        88.9  
 PKKPdf            69         120
   70    1.90      2.50         0.0  
   82    1.90      2.00 *      61.3  
   83    1.83      2.03        63.8  
   84    1.76      2.08        68.1  
   85    1.68      2.16        73.5  
   86    1.60      2.24        79.5  
   87    1.52      2.33        85.5  
   88    1.45      2.43        91.3  
   89    1.38      2.52        96.6  
   90    1.32      2.61       101.0  
   91    1.27      2.69       104.3  
   92    1.24      2.76       106.6  
   93    1.22      2.81       107.8 *
   94    1.22      2.86       107.7  
   95    1.24      2.89       106.5  
   96    1.27      2.90 *     104.2  
   97    1.31      2.90       101.0  
   98    1.36      2.88        96.9  
   99    1.43      2.86        92.2  
  100    1.49      2.81        86.9  
  101    1.56      2.76        81.3  
  102    1.63      2.70        75.5  
  103    1.69      2.62        69.8  
 PKKPbc           103         125
  104    1.74      2.54        64.2  
  105    1.78      2.45        59.0  
  106    1.81      2.36        54.4  
  107    1.81      2.26        50.3  
  108    1.79      2.16        47.0  
  109    1.76      2.06        44.4  
  110    1.69      1.96        42.7  
  111    1.61      1.87        41.7  
  112    1.50      1.77        41.4  
  113    1.38      1.67        41.7  
  114    1.23      1.58        42.4  
  115    1.07      1.49        43.2  
  116    0.90      1.40        43.7  
  117    0.73      1.30        43.7  
  118    0.55      1.21        42.5  
  119    0.37      1.11        39.6  
  120    0.20      1.00        34.3  
  121    0.05      0.89        25.8  
  122   -0.10      0.75        13.3  
 Lg                 2          12
    2   65.41      6.00         1.0  
   12  392.45      6.00         1.0  
 LR                 2          40
    2   63.54      6.00         1.0  
   40 1270.80      6.00         1.0  
